uniq_id,sku,amount
53a31c0c280675a69a7c63730edbc822,pp5006310736,49
042a1f7a5f1ca2594c3052d4a92f8ca9,pp5006330486,76
7fb49290c09da51f119e83cc3e28e59f,pp5006241078,4
414f7c4ad8a4328dee07a866722d2eb3,pp5006241078,30
cdd03f4f1bb32a0ca564988850f65a56,pp5006241078,26
2ab111bc2fe9dafce257d618ac16ebfb,pp5006241078,37
6c07a1635b904b419a59786ac027cb25,pp5006241078,39
a821156953de8e3c886eb2a6fac0f5b4,pp5006241078,55
a8023d1a5dd946f7840fd2a1de7d77c6,pp5006480243,55
5554e6fee5a4caa49a60d647e0a32705,pp5006480243,67
1839b4ab7c62aaeb27a259dc7871a4eb,pp5006480242,74
eef5219787985d972a727a6cfcb27972,pp5002780497,86
56f157cc0334d8595aca641c3d7d80b1,pp5007020323,49
455438885aba73cb7e0f4f8b589f1ff1,pp5004880928,20
10997d64de70ffe64fcda706ef11602c,pp5002292063,31
b89b93dede6d717d96ebfb059adcecb9,pp5006461768,29
9b0da237812cc49ce5c38368828edc24,pp5006290608,87
8e12a4dc4cdee20d8924392b30ac4046,pp5006160452,57
314be24be1ffa9e4c8d019d772f428fd,pp5006160457,34
ab08e66f952424f6f9f6cb68817d677b,pp5006160457,5
5216972f1c75633fd64a5a3dfc4adbb7,pp5006160457,2
5ba150ccb52364d0985cfae654b15ba2,pp5004220738,49
630666f29c9437ef603918d5c52b47bd,pp5004890511,39
44f42f05a046e3bbd96b3e17c457d358,pp5004890511,47
a13b4ca7aa20969341d4f18bb720afd9,pp5004820293,24
f9791f378ed5d4b83ec4703a4db6bfeb,pp5004820302,71
01e029b212f8230519c2cfa89761603a,1c22a2f,77
6d4906901078394028b41fd60d0e203f,pp5006462412,48
41a471c5541f7977d3314e0de776dda4,pp5005500158,18
67f0a2acb5f7b2339c490124095f5cc4,pp5006461378,91
cadfdafa4dc7924221203099209c2626,pp5006480202,2
915f7ee2e940f90eb8ba98ab17bfd6af,pp5003760084,66
658b4fbba2fe4746fddf073bfe4fa94a,pp5003570349,86
e2396bfd2d607fee7d8891b06a5754a1,pp5005750135,22
d29d34fef1100d7b1c465487a7520c4a,pp5006221095,91
f13b1b9e7ce7671ceb9e5200a9b4235c,pp5003190893,96
64d716010b75227c8215bd5fda3bb5fc,pp5006010199,62
f6bb8f0540635eb287616937ae0c197f,pp5006330512,6
6c16834b039e371f424203709945b5d9,pp5006540843,44
d3f69b2bdd4126da7ded463e8274baa3,pp5005631151,89
44e32adc9875c8edd8420387c3a8ce5f,pp5005460153,63
f4f42959c7eb1dcc55b0d4e0ac1fd1b1,pp5006740496,23
40c1585050bad9c8663d5ef4aa48ff1b,pp5006790491,64
36ffd4d0ca622d7785dfe926db9ed0a7,pp5006790270,10
8c13ae7bcf783fb99a5184142819cf24,pp5007210838,3
62fca80f93ec9764f8bc4fe455cebfea,pp5006241576,2
316a0f2497229d878329d4720f24bafd,pp5005941096,93
51d5446a34fc5243e4dd09df53550e33,pp5004860821,12
40e86aafdd6f896241c0382eb3a801c9,pp5006390068,4
c6c885b343777d3c4aea5dbea86eb4ae,pp5007260055,56
65dadb91c9e1dd748d72fd4354206ba8,pp5005860380,63
18eb69e8fc27e9c79b3209b672317f5b,pp5006333576,37
886d986f1db0f975e3865b8cea46baf6,pp5007300035,31
3da74e514dab09621a12af2550a11650,pp5006720468,60
57c801be87f39898b578b17dbe9d15d6,pp5006331608,58
98cf1785993982f87461003cbcc5b031,pp5002190126,44
f2abd789c31fb26f14422401b711dd7d,pp5005791407,34
bd380f05eb75d76d533a86a274d80e6e,pp5005280507,76
3b1da8da4f89f01b509a198a4f00ec45,pp5005520510,50
8bbbc313da836e98db7c74eb2e55c2e2,pp5005810084,17
76646591655fee132140b2b26bbfd750,pp5007410133,2
72d9f20e0f78fa68325fcee7174c24dd,pp5006380503,92
a60494256e3a1e7a36303171388aaecd,pp5007320215,10
a9f3efb4f6914232888cd8b8545dbfa4,pp5006120847,21
7d2cf11b2188650eb436d3d5fb132403,pp5006990839,2
09255e3e99e10bac7cd64a99a88aa641,pp5006333579,69
c02e7d5597c3c7db187c0b429a84f7da,pp5004860456,33
827584e007584a7ca73e752447c3d5c2,pp5006290448,14
a2c80364298f81c5ff9be7054168d3bb,pp5005720306,75
a33e527354005199fbc40cbcfa192916,pp5006450865,6
c73d62b7ca369db552d6c843d2e944af,pp5007320216,9
b288cef10a0feb749a7b3cb09225d162,,75
f094bcc630d6c6e6c34455c08500aa92,pp5006710158,19
96d4001b8000eab965d0ed3ddccbe27d,pp5006162020,89
bf0f66bc27e1b40488ef11fa7ec3663e,pp5006230093,60
fe31f013ab2f21fc500e74f63fb5a4df,pp5004020749,75
aebf48d4b555cd7bfdac5cf537e419bd,pp5006380235,36
77914997994b079fedd000070a8d0937,pp5006440006,70
4842530dbcc139ae03be2c15ecef24e5,pp5006430086,47
3911cb86d4317916803960564abd7c18,pp5006990776,32
6b7fdaf970092cb6178e59ff208f0c25,,6
794c094e1c92367c0143ee1bb42a596b,pp5006741067,48
5690bab6e6136bca66d463dec9b19770,1e60612,98
d6c9a5ddfc061a33c70cf2201b0c928e,pp5006140026,43
dce2a1eb7f321ad4b6921d825e51a545,17bf764,25
8f19713e53385c4b236b4ed47d13b4af,pp5005360100,87
500ca103deaa71ca345e681afc55464b,pp5005141569,23
cbe456b086aa4bc42e9c9aaf96d4f01a,pp5005941283,55
3758deb26de9e7faa3219773f0599063,pp5003990711,83
af152e672617f9b254060f138bddab28,pp5005500397,42
3d29aa38607d062431f37e6562135665,pp5006950314,52
f8b214c2b7041b6b7084ee398378b84c,pp5005960518,28
c6b2a9d4245cc48a79801a45397c7118,pp5004960138,24
2baecdff198e16301e57246c3af07cfa,pp5003270752,67
d63d32e80c3db527c26b45f7f532f2df,pp5006790244,70
6ffb489c42723c1cecf6fbf65c11ad7d,pp5005910023,44
ef15fd07ffeaab9c07a8ee0e703beb64,pp5006120254,46
9f4a52a518e70dd300728f4a621e96cc,pp5006332420,9
f2da10e8bbc50cd55608611e8110d59e,pp5007211015,40
6cbe0239a19ea785a8b5f87ae4461b7f,pp5006940124,93
83697b505e488b6521bf14b495045d73,pp5006242882,52
7997135219c82ab9bd0cbdd5b539ee3e,pp5007010138,28
6edf6cbe283349bba5c2b66b2858f2af,1c738f1,85
55b835edb180b658b44f31966d736d4e,pp5006210323,72
d70f6b615e9fa129a1ad5e6120439636,pp5002760406,39
717d338f9c30646d51c9417a259f8f91,pp5003860372,85
52fd3701c66c4802dcb97976baa1dd6e,1e354a9,1
c2867ed04e3cc3cf7483ca970794b7f4,1e61570,87
16b95bb45a8fe41c03ab0a8265332b83,pp5006300225,2
8962de2874af2bb036b26361bcd50653,pp5005920791,51
8c87bebe36745347e16e78eff059189f,pp5004470410,41
5813327cbb9d3bc0e0d6e45b8838c2dc,pp5006333592,8
9ca9dda0af8c9315130b3921258bdf30,pp5006332526,2
06be45a626569ab9a870755fb43f68be,pp5005030946,87
d54f575904de18d1adcb484197b7c2b9,pp5007120260,5
3ddaa70c0106276555666afecf7ed988,pp5006150373,83
2dfc28dd7fdeda15c96cd6318bf69bdf,pp5006462425,100
ee4750142390287ea2a6d0dca3f68bc1,pp5004240164,4
7cb72bf9a559675959a5ca8e21b72d59,pp5005041336,83
0c543b62eedea8212bddce358637c417,1db92ec,68
47dad7a1db24693fb63d6176b4e54e44,pp5006340068,52
7d519cc0694ad9481b9cee9714a7b8ac,pp5006620491,39
5797b78f16f5a79dff35d5091fc4014e,pp5002790640,20
da3fa3645936da98bc4ecb068306d6f9,pp5004700013,52
d576580304648014814744a5af130868,pp5006260028,56
d35df0c36a92914f8552c0b1eecce437,pp5006960520,85
bbb9bb0a4627900181198dbae2ec3c01,pp5007280210,30
8d928d782f4b152e30f386d389949d6e,pp5003780369,83
325f840e38e205c65eca45e394353dc6,pp5006450640,31
ea54c1281f1a7a325c30ed615be2a3d7,pp5005942573,28
c4a9c1b190e9e43b2b2406cb6adbe27f,pp5005942628,16
e7f511df129a86abb295a3a4fd0a5788,pp5006940084,5
8f7c7b75648a566e7c75b2e4de8337f4,pp5005041174,71
d35166e8706c1007aec285595241cfad,pp5005730119,54
8cf022484822a771fee717e7f2835e20,pp5006170066,49
7431c229bf94e673366128d7d3a074da,pp5006990866,74
32217c39af1ae15dd65f234d46e8b202,pp5006990875,34
173bd2ad2d231b7ffbc24a338b4f6dae,pp5006260040,38
2771611cedcc8e9a9d73b95129cde00c,pp5006730159,43
8d9328b3ab4a0d95460cfd77d16067dd,16c5acd,96
66847170f279002249bfab88a25e23d7,pp5006243276,100
fe807d86fc6e5b0df4c69deb49fe0c25,pp5006330776,64
4aef1dd1b77873aa245a081fe422b41e,pp5005940299,57
1cab86abed2360d947fea1771a137108,pp5006260169,100
b61893ca20bfeed6cf28d8b36d90f46f,,95
afb41dde103bfc06d482c402e287b23b,1a31952,27
92ee7202f781497fae49b2c91e927f54,pp5002820942,93
a2cf6365c2903699180877fcdaf1fab1,pp5006680486,26
c63353b4e81fd42c0c6909eec35a4ace,pp5007040120,76
5feae333e0732ba3be947afc4d3b68e3,pp5006151480,100
1ff25d46a3b206835e8f3e4db51650f0,,71
d26d1ae2e6149c71114c407a8829ddad,,75
e3f51064316a5071880616067d8cc684,pp5002850344,84
dbfee6152ae71ab8c8e70b4209804797,pp5005500148,22
99c8df3c6507f985cd03de7eafd89869,1c49c8f,39
3a76e55255e0e1cb1b4ddd0cc8d15c0e,pp5006220931,46
18ece4002b47d4786b9459026679ca45,pp5007370111,70
1733dd1b712f54fa9d6cfb8f39e93ce4,pp5006461475,87
b29e34f610d44301e92fb9ebf6905412,pp5006740681,25
dfb6373438a82668e2a54ca43682ef35,pp5006480651,4
1eef0ff4f6f8efbe7a92fcb351e46d8e,pp5006081517,69
12f31a8f9e0cabdae06b6600a1c4ddab,pp5006310541,56
63ce6dc1fe66b6821db9c03a6bcc99be,pp5004820135,22
7c6cf881c94bc4c395e7ad80e2695054,pp5003770023,7
7699975e7b365682e48567c9588618c7,pp5003570967,20
ebe015364b90bd8d9d5fa7213e40a1b9,pp5004850620,34
f29a21a4bd4dd3f8f03af9c3b3cb6d65,pp5007320019,7
bc28edfe61e1df1e72ccae412bca1f9e,,76
ef18a0a312dd32860b0c51525eeb6966,pp5006161321,19
ceebec3361518c471df01652cfdbb91a,pp5006230911,68
7bf4ffb08b1b1c844325c80f62247dbb,pp5004630299,1
99a1c58fc844b1775316e80d934d3e6a,pp5007330105,17
29e62287551e05094fa7c2c2f5f71afe,1cdfd5a,66
efc67c3eac167f67362a608a5e9d73e6,pp5006242452,13
f16e99279819c5eabd5b7059dbc8c170,pp5002321007,92
40ee0a69b93de2d1f88edf33242981ad,pp5006241196,0
e3740b59b2d7b38e35994da0424ce6e0,pp5006333791,67
d824775260a657d7c96aa09c6830922d,pp5006880421,44
1559d893cdb8238975b2cc476ad226f4,pp5005941612,22
f15f1dac6d9189fab7560d078d2df106,1d6e416,14
db76ef8e1c87013d4b0f46df32faf46d,pp5005700959,69
abeecd7df61c6aa468ebd88049022083,pp5004860482,6
5798f0f42bc085ab0757c4c9320f328e,,72
c522ac692d32d9db9c329524573a2dce,pp5006180745,99
0544928d38036f36ebd35f6adc4a327e,pp5007390059,52
bf8806d9fca4dd090dae755916fc427d,1e8304b,77
3f1eafd874d9d53d0dda8f61f6593cb9,pp5007290029,50
71c94a73575837b6ae5153e5d72e8f8b,pp5006760034,49
8db5b7f04ccdccb6a3abdbb68e108f23,pp5006140472,1
b047172303032d7038498c7c7f5a1136,pp5006980025,51
e8d6435f0e27f11bc093809e5787ba28,1b2d286,19
424a93f1639d47e96911d0aa5f730ff1,pp5007360023,64
8673e72a86698e6db6f9ec635cc9c8c4,pp5004960011,21
103f79c76613f406d691aef12f39671d,pp5006510893,49
8a7050c9c17e4f0f26545fbe3c582087,pp5004900587,61
fc89b2db0a2167c65792997ac2d6575a,pp5006230013,47
c1693ffa4e6924b590d5f32d1f3dbaed,pp5005330540,43
f8ab005bf738248a0dd74cb97be6b625,pp5003950067,76
6825c7ccc44e5860f458f4ac5f769198,pp5006870345,20
968af0ee3673ce012cf05e60096bfe5b,pp5006381424,67
3f9a4261578775abf216fedb66249cb0,pp5005690662,51
71ba336be47872383a09fbae810d4066,1a4e6f8,94
bfa175fda8710cf970a7eed2d3224cd5,pp5003970356,21
03812a9e03e348c7dca7bbbca037b22c,pp5006620365,92
18e01afb8ff1ff65f9d22a2a2aec9690,pp5006430143,6
cf776dc5a7c7e2cfcce1337a4c7a7893,pp5005200100,23
3b9f22155dea70b10d00f230ca684ec4,pp5006160833,69
35cbdd94df1053d7b44b9928865de49d,pp5006300001,68
bd33a9900d71d051cc091fa3f4a44e2c,pp5005940510,1
2c7ec45f3a4a16955fc28450e1c1f768,pp5006650525,76
205e80e336a85ef46b093957577902e1,,67
3cd34c8c5fb73fde9d7feb30fce80d58,pp5005140892,45
81987db5a0872a64fa24f9ae33d0cfe1,pp5002510294,93
961adf92b0846354e0db59aeeb144b76,pp5002361216,64
44b20781619dddfda4cebf22f7c426a4,pp5007060297,10
1d9943c21629d7eae324ec22b8427470,pp5006930171,44
90edf2816fc84828f4bbd900bfc179e6,pp5004890152,57
c5c898fe0dd1dc2dd3295d6b7b3b8667,pp5003590800,92
456dd8cc61744fb2866b21eb814570c9,pp5003800019,74
9dc30bc35ad6d20ec0c0530876a6335a,pp5006680426,98
b8f929abb57a2bb9fd4186fb29249d07,,38
fd69517c01e0babc4216e84be03c11a1,pp5005701628,80
bfbcbd4427e182d1f30b231db2403a44,pp5004110090,78
abc41874cee48da10c96892e89b82f75,pp5006101195,78
00bf8760a6c5d176438bd67c3bb810f2,pp5006243091,79
173f767575134cdfb8a58e9129012822,,93
67c9421f3593a4cbe4590e3a03cbb0f7,pp5005910060,94
271411457becb6495af585b5ebe0c75b,pp5006380265,23
a5838f15e5dc9d732bed1e93741671a4,pp5006130658,5
06ec96debd27223602cba715ffac2add,pp5007000226,69
c7e7f8f90066bacfa955480a67f46745,13cab12,58
19cbcc659fd18dbc2d6110fb72fde04c,pp5005950037,41
dd785334352e630dbd3f5f777ba0fcf5,pp5007350055,82
5a77e5ecccbdc3d0873ae9337eee5a97,pp5002440701,75
6aab7a2625e04ac8ab8d9f86bdf81a61,pp5006380091,69
6f7a799e8e5bd4c959379217a776eb86,pp5003861327,63
d61b7cea44684b3dd218a8133e027b91,pp5004210022,43
c406de48c1f469091c5adf34134defc3,pp5003870193,80
fe2e63b68743e6f50272ff173d063b65,pp5006220241,71
9524388feab92a302b929c8d8445c8df,pp5005870332,59
3fc17d6eba4b6482773ebac9e5a63525,pp5006800267,23
f01816774ad19299e28b35cbe9b27579,pp5003721910,88
946c8a50644d033841a8a705801a386e,pp5005330176,81
6cee3d8d874ca0b5f42d2b999ec0bcaa,pp5006800281,85
71ac06b4065c7690736154c65577dc91,pp5005920801,91
c08835cfc6b4865bbdf3d543fcba7554,pp5007130321,95
4f38372e773aa4049518216a3faef129,pp5005730149,68
c73cb282d78b02faba20d08957aaf6fb,pp5006560770,80
cd84ee937eda48f9f263b623dfde3dc0,pp5006930013,53
ebf9f9bc5cb9de30091157f1df063467,pp5005700660,59
81b913f04577d01691e3a30da89eed5f,pp5006310626,75
3b0c9bc0be65a3461893488314236116,pp5006291654,72
8c58a14503e98c51d096c8cc00631ea1,,30
ffde52f21332b6a030e1de72f5e010b8,pp5006153369,16
984179446242e5394bc1866742cf9116,ens6002580005,64
29a6ab36326c2cf6886fe8b533e63d71,pp5006050237,42
b7f100cc52099bcd500d9d941c0323a4,pp5007350639,64
211fe3770897fc8579fd11f304c5ced5,,31
e6693165ca5d7917053ecd3a725430d5,pp5007210773,68
20f2bbb6ee44f6871ff951e23b5a3a3e,pp5006790970,57
328f703ce38530ba83ac1c5b0bd8b123,pp5007460067,95
be15d19490d0140a3b3512cb0f57b02c,pp5003910635,25
fa66cf76042a11c825f0e016d7992dc5,pp5006510395,71
13961ea726a21e808cccf5d4e32a2f17,pp5006470524,38
4057018ab7e3629f64651fd4cd828c94,pp5005910501,51
ef65f53c1b11e51f5aa400a68b25c0bd,pp5002970065,67
42438eeee252d66a2327251d9a704b11,pp5007170140,48
5398d0ca078bd5235b91cd790136a1a4,pp5004111294,90
5d5443ab6230f48de138db448b49ff58,pp5005950552,91
97f2d909d4a8595c3f23d5aac33ca97e,pp5003310183,16
c6fd520c65ce1396f2f42b13502bb426,pp5006990584,97
f3413b83f7ac1bb96580c40b40701321,pp5005510144,13
78739ba05718685bf5aa9498e8310154,pp5006060364,62
9988fc3830b53b5dba393c27443799c8,1655bfa,68
d57c2fa4f0584793b136bf96bfd9b696,17d4273,0
3c4125656d56d73af230c2401070d967,pp5006280190,8
2a92dd53c5f32034318c8f90fc4b60cc,ens6006250114,96
18b93c624958ecffc1a2ed53a3a44ea9,pp5004940378,19
7e2107d79215871ae51c9b939c3b60fb,pp5007090223,19
2526dde1f13a502bcbe0e2dbb1c49f17,pp5006680193,37
a58d513dc4d008168b98c5ccec40e707,pp5006330379,91
da02c469f90dd94fdb597bdd64d6aed2,pp5005010196,98
5e7cddce320bca5c4a5c214ac6d9f02f,pp5004040218,34
0322a323b82d517af423607483766e3d,1c483a6,63
e06fb392233e4cd3bf3e3a3bdf2f2f11,pp5006891363,32
61dae329b200178801a174560a228d05,pp5005640065,81
e31c9e53d135467e5f9fa592d83a3b92,pp5004820484,58
dc4b08bfe6a14beed7d12cb91c2a0bd5,pp5006900110,60
c2cec4d833324145c5c9a72732405f3c,,61
3a919d82e4ba7e4fd90132d6ac54f8b1,pp5007280245,23
916c46f32d9e9b8847f05bd114f3b4ad,,89
e6053563a46e23a1f678316f8eb5de1d,pp5006300291,92
299133365109c4c04ff627d05a2e95e2,pp5006540518,33
0c6c566ddd392ba046a0caef5f214b0b,pp5004730047,53
cc10825c8430fffcc5151c19b2be3d84,pp5003960062,99
70e10db894b4dc127f742d1db609beca,pp5006151592,14
a4baeeb4923798180e2f7bb887fea30c,1dbae1f,92
8196a8afee12f72fc80e5d2287815fea,pp5005210994,12
6b7de31de7214170ccc25668afc66a86,pp5004750002,45
c1b783d9ff6d78775bd3033c3ea4ac12,pp5005510144,69
98a528185546f2af9c37050f172ebeff,pp5006650152,58
a15791f03ae8668d6e37c5b4ff6762f1,pp5006221684,6
97dad4c2be3f8943bc35f8a90c5cf65e,1e7d9e1,44
5c82aee657a8fc64ec516a6807f7890f,pp5006110229,40
3ac5ee8aa96330df94ca48925da490cb,pp5006380227,45
970c56ba20541db4348c256cf543a3fe,pp5006180017,40
df5ee1fdac25a384113cbe1e01673591,pp5006080493,67
0c94d666913bd01e14faca46f783c616,pp5003991003,61
0cbed0ff88d9eee5b94039eb6d6bc2da,1a98dc6,8
cc3fda3b84cb953d5559f62508cfe53c,pp5006240662,83
fe127e974a2b144a51384138f77d7c78,pp5005920070,98
7d28029c9e5e0d955cfb0f527d6e2d8a,1c48292,41
811aa60212b6d946c14ed262c47ea39c,pp5006540609,94
e490fc00506bae0d02f4cebc09139797,pp5005650192,99
c20980d1a4729cf1bd34381fc1557f16,pp5006740670,58
a7483ace805aca166dc3c862dc614ff4,pp5006740245,65
093c1e83b273b18cc11aff9e4143bf7c,pp5006860111,62
a7b1f3f8db2ca692612561174cdc3faa,pp5002323446,36
abe24d863de35006feeef4b0e6ba9763,pp5006160581,3
dab005df7ccc7b30230f9e1a49b01a12,pp5006950209,4
20996f5805ef7f96b5c3b784e80eb799,pp5005930160,70
41525760151dcefc6b78f15129ba2332,pp5006830113,19
130bf1db0422670a91b7e29313f3c852,pp5005850059,98
d4253f3855dd3ff6a6acd9fef6121ca9,pp5005820417,18
29f88f67a312e6bc120ecfc0fa818ca8,pp5002820491,25
a2404fd009a45c02d076d97716c95602,pp5006960506,50
1070929edc3081c37a3a157e4e3d7e98,1883674,93
4179390ee3720f9d5d906ec701a6ab20,pp5006930271,26
bb33868a17f4e009182480575e930fb4,pp5006480652,65
db818187cc28548778471e25b71e3e5d,pp5006510816,46
5b7c06508053d9a63ab13f486eecbebf,pp5006440036,94
64feb4d81a5e1d4f1e8b8ffea4924f40,pp5003060804,97
bc69c909a54ae4509559a0d213f805f3,pp5007020363,71
3b9e1c6ffef5a62cfbadd0b34d5cd98d,pp5006330049,99
d1952bd9b2c2ca0f050cd2c792d75f86,pp5005950935,20
a71eca1079e1d751fa5c80b6e30c3fd0,pp5005141884,44
1664cc1a72a4f6cfa0efce4d52442210,pp5006350480,11
52d3ef45a32d558bcdeee254b0a09a48,pp5004951110,7
2604222318d8f5fa97fc84cd0425b4f2,pp5006340015,77
a8ef19c00ba641abe8518ff10412e857,pp5006960269,42
887a76252a747300889fd7974cbb1f78,pp5004240607,4
3205fc5fc5c7ecb4bed335067ec90ebf,pp5006500002,13
48ded73e903a19d28293ea3a10e22bab,pp5002831387,88
ede28e63fa91e8380c48e072bad2ef36,,60
a95912dcf40701559193e3b09c43511c,pp5006101144,53
6ca19ee4d350147520bac62f9ad088b4,pp5004320142,0
7acace1d402a1a2069c36c7a0fe609fd,pp5007420626,8
d17de56806222671991ce1e9e8cecb6c,pp5006340639,97
1b739e396613ce7f02770f2cc8496edc,pp5006150250,93
9d16025cd1f319593b36fba84abf2a42,pp5002322278,76
ed83b273881b860e53e4d83945a67a21,pp5006180893,80
5cbb4dc68f30a1944ffbb3180bc25a9c,pp5004990501,99
9231b91f001aaa1db985afe09478f9be,pp5007310017,82
d6e9f33ccbcb0cc98b4688d84f38bd0b,pp5005330559,70
9b5baf914194e02f76bf9ee54f7770c1,pp5004110780,87
1485cf05469885aaf8899d416d6309a9,pp5006181038,26
4210bb6f92b5c5dc1dccd64fc15a37e7,1b4518c,29
0f7b606586d2de7838a008c914ff82eb,pp5007240160,22
0e1f1f02f5132253d9eb0beeefb95d5d,pp5005740456,71
a9a5fe15237dec72d723415cba0e75a6,pp5004140854,49
d6f95c4e726f662c789e7eb1b033057e,15b0bc8,22
d9581b9dfb8e27b8d891878d232c0bee,pp5004130299,34
f7a73c47eb4694da5bb72028d0c20056,pp5004240607,70
3018f049ff6f2de9b4edf242fd0822c6,pp5006990774,49
7aaa4f315a31f31f146101944aeea9ed,pp5006990774,25
2ad97014b134f96119028cbfba9202bc,pp5006990774,59
6be0440556f0d5188f2c0a7a0eca3a6b,pp5006990774,75
333004671c0101d0ee53802cfb860ea4,pp5006960544,74
8c71d244055fda9c05152514c7671732,pp5006960544,58
c9e4fb6449fb03a5f9eae7f804b24928,pp5006960544,21
353e0bed6fcd928a9c922a293cb52d87,pp5006960544,51
4ec876bc4a38215c63d73a1df79a8cc1,pp5006960544,21
dda846cca1f8b6c1c9217a780454092b,pp5006960544,69
ab607fac27fb7a15253e9374b269da02,pp5006960544,8
1f3ea8ec4cfd17d2ad5540a84c6e0b34,pp5006960544,34
99644e346f2c5c6f89fb9889d5691d0c,pp5006960544,87
c3bc92feb78b79d7fc7872ed0d919045,pp5006960543,48
f5a7dd1fa716937054cc3eae32724472,pp5006960543,88
61e9e2e26502e7f4799ac77c1ddf45f7,pp5006960543,54
52cea8c1e0c27e08b0359200a1c69266,pp5006960543,43
936cc56a11559aafc358d944cafd4952,pp5006960543,62
94e75b4bb74963c26e4d594dbf2c76ae,pp5006960543,35
8fba662c958af38ab14bcd3a47a1c67d,pp5006960545,95
e57b2fa64bbe948f6ecc27541403e99f,pp5006960545,31
4cfa6d4fab1bfe2b1665993d34afc22b,pp5006960545,88
4dfd8028031beb8b206a6929a7fd7a52,pp5006960545,47
60faf36af915489b7e717e649f26d33f,pp5006960545,35
5e9c3b3aac77a70b13ade02687d7ebb9,pp5006960545,75
867a7616b53bb7d7f13e58303d38b788,pp5006960545,44
14c5a51e92682ad9ab1061964a381876,pp5006960545,32
3511f25754e312ec2b392f16f504500f,pp5007380111,95
3e101d681035b0990f271bd5081d7483,pp5007380111,17
dc2f13dc6f6ef3e3c0041fd426e5cb15,pp5007380111,88
cd6cc9a4d569dad7badd54fb1f08c08f,pp5006340044,34
d1663c4fdb54874ca0867c9f436428d5,pp5006340044,10
4471aba3d4241b01f79ac3374e03ba66,pp5006340044,87
f1c755a043fd98a1d83b85ad8dacbd52,pp5006360090,62
890dd2f7de64cabc7ab59cd8dfb0ea86,pp5006590383,55
63f52e488f3e3d1200c0e58b08eb25b0,,56
30bab4a0357e1af80dc3f0c26077662b,pp5005221090,89
369a0a307d14d40e25439fa7b6968dc3,pp5006340695,0
0b57426d76ee96229d5ffadf0decc1a9,pp5005790007,69
f2168a460748f9dcf400b0f0da11e46e,pp5006242901,43
ef7e306cc49574ed5c0e24b401fc0427,pp5007130269,74
ea32263f1fdf801577e6ae215a083d7f,pp5005941424,50
76475abdd13c54d1f347969aa373d826,pp5005900242,37
f7b3610f4564affe5413cb762e10878d,pp5006340532,87
ef6e9bf334705f9fd4a944e91902b683,pp5007070394,37
3ac3cb2da2dd36c614172d37676d657e,pp5006510099,1
bd67c095d762b2a9a545bd51f42b84b6,pp5005942527,11
975d8f689b2f0ed0a4fa74e781f6b216,pp5006630462,58
d786e86cb14f48f48c05293b37bc4b35,pp5007270075,22
238ca3969be8e625ba9755a7e02204e4,pp5006740120,13
a362821c9b16dbabfec621514a0d00e8,pp5002670052,35
14f4c78dfda0bdbb2be6c8d887de5857,pp5006153172,9
f11a38dbcee11c83930eb60db4034258,pp5007210808,85
b386496060a9aca10e9540d14a383ad7,pp5006300275,0
9ac76edf13f51d18c3c276159a4e7346,pp5003990736,8
503dd93b9409f91a4e4c888fb1a145dd,pp5006511029,71
462fb9566e10174848169a9eab35956f,pp5003710826,96
aada38be9afce73f949c4116deadc908,pp5003320215,36
14bd84d17e9be7961bc71b9ce3988409,pp5006650236,66
4e05e8fac985343067ba6888bc3c5852,pp5005290058,66
702ea7a1bc87e0a694e765062aa9fe82,pp5004200033,88
b17bcda05f9bbc1874999ace495089c7,pp5003950299,68
c3f56477386a91cd30ad01590d0d4b0a,pp5005940563,80
ca1f8670db2e399de7bbf683e19f80db,pp5006242328,52
0b9e846ff5bce801b20e1a6b54267d5b,pp5004410035,86
ce435829a2651e04e60b3e9418331d24,pp5006310836,67
046d6c7cda552c9441f54d656bb35a57,pp5004990450,50
a718ed916c269fb32980058f3e1c4dbf,pp5003162057,96
68efbe57ba8474731d7250c15c838511,pp5006350377,58
e30c16c68c0e18856aefa5cea7b55087,pp5006151717,66
bac2168a0a988a58a0beb745f6ac8fd6,pp5003770073,96
b4f83b4bad288a2e24a4449ed023d4a5,pp5006310642,53
67eba389da5ecc45f08d867160a37b21,pp5005720214,44
8e26d0d416a2a02335d48a6e0a5e1b64,pp5006380733,42
aaaca094600aeddea5598e36f473e8a8,pp5006960573,78
d6961fa8f8a5d7383b62d8677dc2e488,,63
c6557122fc5bdc0fbcfdc72fd533742f,pp5006590284,84
d1d38dfea72cb77d2be3e6efbf7a515c,14350e0,40
1d44f35cbdc2f7ce1ce111628ff9aa97,pp5006101178,41
d61f9d2bbaf62023dd5aa2732e75e409,15001bc,76
d9cc34071c85cb5bf04689963d52286c,pp5005930313,82
52415a7fe4a1ab5ed94077e6f5c580ee,pp5006470599,57
66df84d0c7b1b9dfad87619aa4c05c73,pp5006760333,44
c33ea0746f09c0b0552ff0ca7bb4a877,pp5003950309,79
a7d671d2696977bb29ccc8d88d81fd7a,pp5006760300,96
369d92b92d6653e03714e1d82344f4ad,pp5006151982,17
8ab51cd7d74a1aacc921909d1d462e1d,pp5005290548,71
8baa02ee9b5eb6930288fdd4187160ff,pp5006960201,57
236372f637100ba7a1eb367851278502,pp5006830306,15
6f5eedfa37f4736c83d5723a70c5507a,,82
1a6cbceff005985e9cb8a7c16cc1c6b0,pp5006120008,31
